271,中邮定开债A,2020/7/20,1.059,1.0595,0.05,2020/7/21 15:00
,,,,,,
259,农银区间收益混合,2020/7/20,3.7037,3.7448,1.11,2020/7/21 15:00
,,,,,,
255,长城定开债C,2020/7/20,1.1168,1.1165,-0.02,2020/7/21 15:00
,,,,,,
266,易方达恒久添利1年定开债C,2020/7/20,0.998,0.9987,0.07,2020/7/21 15:00
,,,,,,
272,中邮定开债C,2020/7/20,1.057,1.0575,0.05,2020/7/21 15:00
,,,,,,
254,长城定开债A,2020/7/20,1.1173,1.117,-0.02,2020/7/21 15:00
,,,,,,
264,博时内需增长混合,2020/7/20,1.363,1.394,2.28,2020/7/21 15:00
,,,,,,
267,广发集利一年定开债A,2020/7/17,1.085,1.0857,0.06,2020/7/21 15:00
,,,,,,
253,景顺长城景兴信用纯债债券C,2020/7/20,1.141,1.1416,0.05,2020/7/21 15:00
,,,,,,
296,鹏华丰实定开债B,2020/7/20,1.069,1.0698,0.07,2020/7/21 15:00
,,,,,,
248,汇添富中证主要消费ETF联接,2020/7/20,2.7684,2.8105,1.52,2020/7/21 15:00
,,,,,,
308,建信创新中国混合,2020/7/20,3.833,3.8415,0.22,2020/7/21 15:00
,,,,,,
306,天弘弘利债券,2020/7/20,1.2537,1.2545,0.06,2020/7/21 15:00
,,,,,,
307,易方达黄金ETF联接A,2020/7/21,1.3989,1.4047,0.42,2020/7/21 20:27
,,,,,,
305,中银中高等级A,2020/7/20,1.041,1.0414,0.04,2020/7/21 15:00
,,,,,,
312,华安沪深300增强A,2020/7/20,2.1913,2.1961,0.22,2020/7/21 15:00
,,,,,,
316,中海瑞利六个月定开债,2020/7/20,0.8478,0.8482,0.05,2020/7/21 15:00
,,,,,,
310,安信永利信用A,2020/7/20,1.147,1.1482,0.1,2020/7/21 15:00
,,,,,,
320,泰达淘利债券C,2020/7/20,1.0797,1.0832,0.33,2020/7/21 15:00
,,,,,,
319,泰达淘利债券A,2020/7/20,1.0951,1.0987,0.33,2020/7/21 15:00
,,,,,,
322,农银汇理金汇债券,2020/7/20,1.0001,1.0005,0.04,2020/7/21 15:00
,,,,,,
333,长城稳固收益债券A,2020/7/20,1.3243,1.3314,0.54,2020/7/21 15:00
